-0.03986745776168809, -0.05347458577391843, 0.06402110830480824, -21.7929276631426, -28.73001187524534, 101.8452805723169, 1781, 0, 0, 
-0.04000539347442261, -0.05505131388521012, 0.0639586049602138, -21.78324804184232, -28.73416504306799, 102.1754180668115, 1781, 0, 0, 
-0.04004285164105634, -0.05622596135036781, 0.06359336999926879, -21.41053180134232, -28.77392017204129, 102.3154028155744, 1781, 0, 0, 
-0.04008783736364595, -0.05638144911145117, 0.06386365771392372, -21.27580840242269, -28.87938255225781, 102.2808881731014, 1781, 0, 0, 
-0.04002572085686334, -0.05541344722646574, 0.06432318302463981, -21.39217427493059, -28.73829011255749, 102.306720912557, 1781, 0, 0, 
-0.03992227415073587, -0.05564338470643419, 0.06395226089701653, -21.90562281366055, -28.86890683173324, 102.1868591752005, 1781, 0, 0, 
-0.03954972077343476, -0.05717571378753145, 0.06368858106775432, -21.72671594224056, -28.91202155497433, 102.1083584456656, 1781, 0, 0, 
-0.03926372041940929, -0.05714151347442731, 0.06359675138177298, -21.90797959592558, -28.82409038314102, 102.1078242183049, 1781, 0, 0, 
-0.03933222842228701, -0.05783468890461825, 0.06315668401862627, -21.73373509035128, -28.96343543121893, 102.0519015609298, 1781, 0, 0, 
-0.03909587976431916, -0.05745783797605991, 0.06346962427185682, -21.62873154966401, -28.97325584433574, 102.1158372208238, 1781, 0, 0, 
-0.03864582330241281, -0.05715937971293567, 0.06392405323809469, -21.76027248970928, -28.96770040065745, 102.2132509077825, 1781, 0, 0, 
-0.03822956278429879, -0.05764819468108662, 0.06414087472373121, -21.96961107625263, -29.02996285086408, 102.1431270493557, 1781, 0, 0, 
-0.03818060143633056, -0.05873273109534928, 0.06424989326134901, -21.84051813867453, -28.85095084572623, 102.1936200694083, 1781, 0, 0, 
-0.03901871511682786, -0.0585914233184569, 0.06459645038232711, -21.57751736245637, -28.90513513416412, 102.1378369882915, 1781, 0, 0, 
-0.03921119173331599, -0.05763401164036562, 0.06476282170408786, -21.93744932981348, -29.0320477804147, 102.0900337455298, 1781, 0, 0, 
-0.03870809024953343, -0.05828933807334326, 0.06444688993878152, -21.84331505762271, -29.26501056496556, 102.1629106136187, 1781, 0, 0, 
-0.03745470548791826, -0.05809672369318491, 0.06503482276035402, -21.50834139595274, -29.29407588903647, 102.2804406475541, 1781, 0, 0, 
-0.03683590486459826, -0.05700119152104725, 0.0652626529783084, -21.53814331606129, -29.50434244348637, 102.3505645486183, 1781, 0, 0, 
-0.03609748880612065, -0.05648143467649761, 0.06516545692929392, -21.50446292706965, -29.53347933579223, 102.3486328046812, 1781, 0, 0, 
-0.03544294532573663, -0.05594601819273307, 0.0649358913269536, -21.64437890593172, -29.53520552981171, 102.3016712877523, 1781, 0, 0, 
-0.03492038633914385, -0.05620109021875473, 0.06500153944739739, -21.42789231575861, -29.58568725537581, 102.436569949165, 1781, 0, 0, 
-0.03485181320894904, -0.05564373097099041, 0.06528639623332358, -21.28147708745361, -29.32929058713303, 102.416828462694, 1781, 0, 0, 
-0.03540396715651233, -0.05502057969906511, 0.06563335749022499, -21.34988264534614, -29.34197733986118, 102.4645738553977, 1781, 0, 0, 
-0.03576302778578379, -0.05481426194971713, 0.06589301544514306, -21.35593164105953, -29.35177247171894, 102.4090441650947, 1781, 0, 0, 
-0.0356516595894185, -0.05474147841532635, 0.06634610572477109, -21.22189628504987, -29.38234259865539, 102.5067376399485, 1781, 0, 0, 
-0.03564797950329359, -0.0543816858898385, 0.0669290440717, -21.00178140286628, -29.37573046278344, 102.5241617170826, 1781, 0, 0, 
-0.03549331921766275, -0.05307410740934924, 0.06720920891404006, -21.28015659265364, -29.30632558096753, 102.5095081484894, 1781, 0, 0, 
-0.03540037406688235, -0.05384097162559494, 0.06779639903949529, -21.33236306866655, -29.22871987909656, 102.5916704969167, 1781, 0, 0, 
-0.03595601905861615, -0.05424577906924508, 0.06793607500589734, -21.28519897825635, -29.23556379985669, 102.5686257669127, 1781, 0, 0, 
-0.03644460350923383, -0.05445554779096266, 0.06753850620563245, -21.30964083927964, -28.98459750994815, 102.4818589936612, 1781, 0, 0, 
-0.03737753867912719, -0.05456725683561176, 0.068088975032286, -20.94502949527602, -29.05092554539026, 102.4866289167546, 1781, 0, 0, 
-0.03775726193124281, -0.05295817796608746, 0.06909317049940106, -20.97356042819312, -29.09063928061429, 102.5718765909783, 1781, 0, 0, 
-0.03762745996662058, -0.05235567607588278, 0.06949631908847588, -21.03040812435627, -29.26534892065413, 102.6270441707542, 1781, 0, 0, 
-0.03703953460150737, -0.05202450577461713, 0.06913381247447825, -21.39915601953912, -29.1976641254491, 102.5844324327317, 1781, 0, 0, 
-0.03676244858314227, -0.0535093780869793, 0.06962699448791895, -21.07527883777962, -29.17169630989908, 102.6225978299053, 1781, 0, 0, 
-0.03705418800642855, -0.05254362439979178, 0.06920694030616774, -21.01381136329887, -29.23820021249556, 102.6487509486971, 1781, 0, 0, 
-0.03702603424113721, -0.05218522113174513, 0.06875578095412459, -21.30396922214453, -29.09009862114621, 102.5411930330954, 1781, 0, 0, 
-0.03720436531044355, -0.05212216827125062, 0.06874210622068384, -21.425824491206, -29.10047537727696, 102.4974700241772, 1781, 0, 0, 
-0.03699322064634, -0.05288590747601922, 0.06851676749285475, -21.98191301950257, -29.02048277454277, 102.3750535748044, 1781, 0, 0, 
-0.03727525829986283, -0.05447860629461446, 0.06885882422965085, -21.33012880831318, -29.19973227511873, 102.428656636456, 1781, 0, 0, 
-0.03681530993910988, -0.05316274520812749, 0.06884570210373868, -21.52994352621544, -29.22295217823648, 102.4307853154826, 1781, 0, 0, 
-0.03650967513750726, -0.05294938712676606, 0.06917118102461735, -21.46552896641073, -29.18537490508246, 102.4775142112722, 1781, 0, 0, 
-0.03638167736681509, -0.05275465775656169, 0.06939987914222452, -21.57130692049039, -29.26137339093584, 102.521505343692, 1781, 0, 0, 
-0.03613114698237485, -0.0527145701068903, 0.06964776553135632, -21.5113712062516, -29.2674031178779, 102.5739426802138, 1781, 0, 0, 
-0.03586632952136898, -0.05244936583262581, 0.06991487208914023, -21.43081657575857, -29.18992952059275, 102.57896624059, 1781, 0, 0, 
-0.03600230884338847, -0.05185145738105832, 0.07065134245381784, -21.36284241615945, -29.22309471034788, 102.6572183835901, 1781, 0, 0, 
-0.03595436972031558, -0.05120729038966743, 0.07138021393959713, -21.59984148610353, -29.20281796997773, 102.667444478806, 1781, 0, 0, 
-0.03583057374763803, -0.05189079458679196, 0.07196508064555027, -21.76386045366788, -29.26437416453924, 102.6811664074304, 1781, 0, 0, 
-0.0355981863534755, -0.05268909766474001, 0.07222380346890606, -21.38649926236945, -29.23783927798518, 102.6563679499131, 1781, 0, 0, 
-0.03560185221917299, -0.05182623087797474, 0.07190869892941677, -21.74855736952177, -29.16140330141319, 102.6565387636732, 1781, 0, 0, 
-0.03600331929048962, -0.05256921985865613, 0.07212283298995255, -21.52230363710191, -28.9665973659054, 102.686927220095, 1781, 0, 0, 
-0.03695592514777245, -0.05179341186345527, 0.07264671226894076, -21.18967333148174, -29.13469818723739, 102.7016878703353, 1781, 0, 0, 
-0.03662290334623876, -0.05040554422307541, 0.07254543925962359, -21.52089717253843, -29.09696012486624, 102.683397811725, 1781, 0, 0, 
-0.03627282045529333, -0.05088472933524003, 0.07255097100377303, -21.66921745933163, -29.1322292872325, 102.7452069326836, 1781, 0, 0, 
-0.0363829544186778, -0.05166373461783922, 0.07260220728495491, -21.48765461979933, -29.07453948207721, 102.7396543710294, 1781, 0, 0, 
-0.03662540863221453, -0.05135647984687493, 0.07237856025709598, -21.56080470495904, -29.09108027391442, 102.7046696534926, 1781, 0, 0, 
-0.03663790560253302, -0.05167831066994207, 0.07209376040190005, -21.50335429231579, -29.135855886543, 102.7119028236305, 1781, 0, 0, 
-0.03656451290062395, -0.05150842022871373, 0.07131301697911169, -21.52083539220901, -28.94339989598864, 102.665826444135, 1781, 0, 0, 
-0.03712538885765701, -0.05188179159520698, 0.07101703884038883, -21.58805813427097, -28.85008457669524, 102.6573059152657, 1781, 0, 0, 
-0.0376038764514101, -0.05206111468565759, 0.07116408516031252, -21.18689048280724, -28.88866969045365, 102.6688468182951, 1781, 0, 0, 
-0.03781108955453461, -0.05104799644545036, 0.07091814490416991, -21.47161348959764, -28.92014779403016, 102.6353164178183, 1781, 0, 0, 
-0.03752359429613175, -0.05149609872410589, 0.0705560176280499, -21.37382539978572, -28.91454132246328, 102.6256038143917, 1781, 0, 0, 
-0.03757045188922731, -0.05122235090450153, 0.07061927121034919, -21.25795725038614, -28.95603331490355, 102.6670920134427, 1781, 0, 0, 
-0.03729584238284975, -0.05089177114262815, 0.0704807685415898, -21.33042087114962, -28.91218083102262, 102.6546812855631, 1781, 0, 0, 
-0.03737195378117805, -0.05101644857018318, 0.0702948816447686, -21.38050614898146, -28.83053888795434, 102.6644567480289, 1781, 0, 0, 
-0.03752436175636494, -0.05115359118127204, 0.07025473798556131, -21.20372778638093, -28.84451594070879, 102.6279734006134, 1781, 0, 0, 
-0.03754819520575166, -0.05082498817019443, 0.06990602349115345, -21.63322003875398, -28.8273273163596, 102.5677692315592, 1781, 0, 0, 
-0.03760573436139356, -0.05219515199413209, 0.07000700954405022, -21.39546669784453, -28.94678041668043, 102.5389023758149, 1781, 0, 0, 
-0.0372563576249811, -0.05197880190856392, 0.06982309433866501, -21.41158208457933, -28.89742525325445, 102.5440137673078, 1781, 0, 0, 
-0.03733494253946951, -0.05195765172491674, 0.06993926819758942, -21.60721753862429, -28.83153688827587, 102.510766207139, 1781, 0, 0, 
-0.03745805775166319, -0.052410750555194, 0.07012938555144617, -21.52705630282794, -28.88892258244548, 102.5286193743421, 1781, 0, 0, 
-0.03755560930698935, -0.05258071088121778, 0.06984827028303268, -21.74712866508283, -28.89934609655708, 102.5184106754822, 1781, 0, 0, 
-0.03753386594427726, -0.05324510039221874, 0.0697705658483434, -21.29749973700209, -28.86220752932399, 102.5208791353414, 1781, 0, 0, 
